customer_tweet_id,customer_text,reply_tweet_id,reply_text
1240119,@SpotifyCares hope so. is it just me or others with this problem?,1240121,"@410884 We don't have any info on this right now, but our best tech folks are on the case as we speak. Hopefully we'll have a fix soon! /RS"
1544643,@SpotifyCares @478434 Can I also be contacted? Thanks.,1544645,"@164070 Hey, help's here! Can you tell us what's happening exactly? We'll see what we can suggest /CH"
1450234,"@SpotifyCares hello, I can't seem to sign up.
It says unknown error has occurred.
What should I do?",1450233,"@456526 Hi there, help has arrived. What's happening exactly? Just to confirm, are you trying to create a Spotify account? /ME"
1790147,@115888 paano po mag change address sa Spotify account?,1790146,"@537732 Hey there! We don't offer Filipino support right now, so we hope you don't mind if we reply to you in English. Could you send us your account's username or email address via DM? We'll take a look and see what we can suggest 🔍 /RC https://t.co/ldFdZRiNAt"
1945482,@SpotifyCares I can’t seem to join my family premium account? Keeps saying there a problem with me signing up?,1945481,@578274 Hi Leanne! Could you send us a DM with your account's email address or username? We'll take a look backstage /DR https://t.co/ldFdZRiNAt
1283000,@SpotifyCares Now this happens I'm so confused... https://t.co/UH3mRapWnY,1283002,"@420150 Hmm. Does this happen to a specific track, artist, or album only? Is this happening when listening offline, streaming songs, etc.? /AU"
1444696,"@SpotifyCares If you read all those posts I linked, you'll have plenty of examples. Personally, Chrome, Win10.",1444695,@426063 Got it. Could you try opening the web player on a different browser or an incognito window? Does that make a difference? /JM
115221,@SpotifyCares Thanks JK. It's saying incorrect username and password. I've not changed my password at all though. I can only assume my account has been compromised in some way?,115223,"@141620 We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next. If you need anything else, let us know /JK"
2203799,"Come on @115888, it’s time to wake up! The iPhone X has been announced 2 weeks ago. Please stop joking and upgrade your app now…",2203798,"@644393 Hey! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /DF"
999292,@SpotifyCares Having trouble logging in. I have my email but I'm not sure why it's not working. I have the receipt from my premium sub on my email,999290,@292954 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /GT https://t.co/ldFdZRiNAt
2183119,About to lose my mind if this login error 404 on Spotify don’t go away.. yes I’ve tried everything on Spotify Community @SpotifyCares,2183118,"@639490 Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage for you /JI https://t.co/ldFdZRiNAt"
2762994,@117153 im wondering if I can transfer my stuff to one account to the next because I bought premium on the wrong account,2762992,@772946 Hi there! Can you DM us the email addresses or usernames on both accounts? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt
2289760,"Finished a 1 hr + gym trip with only my Watch and AirPods. 2018 is going to be a great year for Apple Music and Siri.

Also, not sure why Spotify hasn’t made a Watch app yet. Help us help you @115888",2289759,@665198 Hey Sap! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/SEK4E4gi22 /GS
2716535,@115888 Please help immediately. I have been hacked by another user and my email address has been changed and it no longer says I have an account. Tried emailing you twice. Need immediate help.,2716534,"@762524 Hey Randall, we’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /NS"
656479,@SpotifyCares best way to reorganize playlist order in sidebar? Desktop app seems cumbersome. Any suggestions appreciated https://t.co/GXhxvM832H,656477,"@220584 Hey Patrick! For now, you rearrange how your playlists appear on the side bar by dragging and dropping. Thanks for sharing your thoughts though. We'll pass your feedback on to the team /RH"
1824339,@115888 so uh your app aint playing any music and im paying 10 a month for. quit lackin or im gonna go to apple or torrent,1824338,"@547640 Hey! Sorry you feel that way. Don't worry, we're here to help. Can you let us know what operating system &amp; Spotify version you're using? /RK"
1160861,@SpotifyCares It seems unrelated to network (wifi or mobile data).,1160865,"@393117 Thanks for letting us know. Can you try restarting your device, then log out and back in? Does that help? /AU"
746962,"@115821 @115888 2/2 played it off my #AmazonEcho at home (using my Spotify account - NP). Their music isn’t to my taste, how do I prevent this in future?",746961,@295632 Hi Colin! That doesn't sound good. Head to https://t.co/cnaaFIwigZ and click Sign Out Everywhere. Let us know if that helps /QI
38328,@SpotifyCares I cant sign in im new to your app and I have tried all my emails and it always says:An unknown error occurred try again later.,38327,@124336 Hey Kosta! That doesn't sound good. Could you DM us your account's email address? We'll take a look backstage /AU
187810,@140312 @115888 @SpotifyCares any idea on Spotify launching in India ?,187809,@160068 2: add your email at https://t.co/X8DVSX9QgM 🙂 /NQ
1427222,@115888 @115940 my Hulu portion of the package isnt working. Whom do I reach out to?,1427220,@451528 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt
1688954,@115888 can you stop putting Chris Brown on my release radar literally every week? I️ never listen to him and he’s trash,1688953,@512823 2: Keep on listening to your favorite tunes and hopefully next week will be better /JP
2153121,"@SpotifyCares When I’m clicking log in, it doesn’t respond, and if I close the app and re open it after a while. It’ll freeze on this screen. I even deleted and re downloaded the app https://t.co/ddlT7K6WIy",2153120,@632671 Thanks. Can you give soft reset a try by holding your phone's Home + Lock buttons for 10 seconds? Let us know how it goes /FR
2739615,Saw @115888 for Artists on Indian Google Play Store. Is Spotify going to launch in India soon? https://t.co/gopacDVyno,2739614,@742101 Hey Larkins! Spotify is launching regularly in countries around the world. Keep an eye on the Spotify blog or signup at https://t.co/OpxMeD3FOd to be in the loop. We hope to see you soon /JK
1623527,@115888 could you implement a feature to see how many hours you’ve listened to an artist?,1623525,@497318 We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF
2037119,@SpotifyCares I can't play a few artists from my account anymore. I get a message that the song is not available but it isn't greyed out.,2037118,@602302 Hi Hannah! We've just sent you a bit more info over DM. We'll carry on helping out there /JQ
2871148,"@115888 I want to take advantage of your offer. But I can't find the call-to-action link. Help, please?",2871146,@797223 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt
769312,@115888 you extension for Messenger as not working!! https://t.co/K0vqOQQuxw,769311,@303687 Hey there! Can you try updating your Facebook Messenger app to see if it helps? Keep us posted /AR
2913764,anyone else’s @115888 not working??? https://t.co/UjStIfHSyC,2913763,"@805330 Hey Søph! We had a little hiccup backstage, but it should be working now. We're here if you need us 🙂 /GN"
2083198,@SpotifyCares why hasn’t my discover weekly updated?,2083197,@616094 Hey Ty! Could you send us your account's username or email address via DM? We'll take a look under the hood /LP https://t.co/ldFdZRiNAt
1675000,@SpotifyCares is clearing my cache supposed to affect all my downloaded music?,1674999,@183011 Hi Vítor! We're afraid clearing your cache may affect your downloads. Let us know if you have any other questions /NY
228052,"@SpotifyCares pc with windows 10, spotify desktop version.",228050,"@170376 Thanks. We'd suggest logging out, closing the app, and restarting your PC. Does that help? /MG"
2077435,@SpotifyCares My iOS app removes all my downloaded songs from my device around every month or so. I then have to re-download these?,2077434,"@614408 Hey there, that doesn't sound good. Could you DM us your account's username or email address? We'll take a look under the hood /JO https://t.co/ldFdZRiNAt"
2056895,"@SpotifyCares why Please honor my language settings get rid of geolocation. Browser, System and Account has language settings you ignore!!!",2056894,@608323 Hi there! Can you tell us what's happening exactly and DM us your account's username or email address? We'll take a look under the hood /JM https://t.co/ldFdZRiNAt
1051992,@SpotifyCares I need to delete my account,1051991,@368610 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /RB
588869,@SpotifyCares Your customer fixed it. Thx,588871,@259184 Great! Glad to hear it's working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /PB
1294210,Am I the only one having issues with @115888 rn???😩😩😩😭,1294209,@422656 Hi Angelique! We're here to help. Can you tell us more about what's going on? /CP
2008212,@SpotifyCares I cannot login to my Spotify premium account for over a week now and I need help logging back in. I can't even reset my pw.,2008211,"@593834 Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG https://t.co/ldFdZRiNAt"
